,County Name,Date Local,Month,AQI,Category,Latitude,Longitude,AQI_so2,Arithmetic Mean_so2,1st Max Value_so2,AQI_no2,Arithmetic Mean_no2,1st Max Value_no2,AQI_co,Arithmetic Mean_co,1st Max Value_co,AQI_ozone,Arithmetic Mean_ozone,1st Max Value_ozone,Arithmetic Mean_temp,1st Max Value_temp,Arithmetic Mean_wind,1st Max Value_wind
323,Fresno,2020-11-29,11,117,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.2729165,0.45,30.5,19.244446999999997,32.699999999999996,15.0,0.8934475000000001,1.5778333333333334,28.857142857142858,0.016966285714285715,0.031285714285714285,76.8473959375,168.83125,76.8473959375,168.83125
324,Fresno,2020-11-30,11,89,Moderate,36.710833,-119.7775,0.0,0.2375,0.35,35.333333333333336,21.656722000000002,37.85,15.666666666666666,0.8936411666666667,1.4395,23.714285714285715,0.014293,0.025714285714285714,80.60989574999999,173.11875,80.60989574999999,173.11875
325,Fresno,2020-12-01,12,97,Moderate,36.710833,-119.7775,0.0,0.23125,0.4,39.833333333333336,24.55279133333333,42.56666666666667,12.333333333333334,0.7689286666666666,1.3113333333333335,28.428571428571427,0.01738,0.030571428571428572,71.1795138125,153.79999999999998,71.1795138125,153.79999999999998
326,Fresno,2020-12-02,12,118,Unhealthy for Sensitive Groups,36.710833,-119.7775,1.0,0.29166650000000005,1.25,39.166666666666664,24.214734333333336,42.166666666666664,13.666666666666666,0.7859271666666667,1.2794999999999999,33.285714285714285,0.021310857142857142,0.03585714285714286,88.168229125,174.4375,88.168229125,174.4375
327,Fresno,2020-12-03,12,90,Moderate,36.710833,-119.7775,0.0,0.23333349999999997,0.45,38.833333333333336,22.2748825,41.300000000000004,14.0,0.6979931666666667,1.3898333333333335,35.0,0.022109285714285713,0.03785714285714286,87.35885425,172.4,87.35885425,172.4
328,Fresno,2020-12-04,12,107,Unhealthy for Sensitive Groups,36.78538,-119.77321,0.0,0.40208350000000004,0.75,42.5,27.39420316666667,45.63333333333333,13.666666666666666,0.7953625,1.3545,28.142857142857142,0.01799142857142857,0.030428571428571426,87.9468749375,165.3,87.9468749375,165.3
329,Fresno,2020-12-05,12,94,Moderate,36.78538,-119.77321,0.0,0.32916650000000003,0.6,34.833333333333336,20.363142333333332,37.083333333333336,11.666666666666666,0.5531671666666667,1.0228333333333335,35.714285714285715,0.025151285714285713,0.03842857142857143,82.9197916875,173.5875,82.9197916875,173.5875
330,Fresno,2020-12-06,12,110,Unhealthy for Sensitive Groups,36.78538,-119.77321,0.0,0.22291650000000002,0.6499999999999999,27.5,18.443214666666666,29.616666666666664,8.666666666666666,0.5732753333333334,0.8023333333333333,32.42857142857143,0.02173957142857143,0.034999999999999996,105.0171874375,167.6625,105.0171874375,167.6625
331,Fresno,2020-12-07,12,119,Unhealthy for Sensitive Groups,36.78538,-119.77321,0.0,0.20625,0.35,40.666666666666664,24.289746500000003,43.333333333333336,9.666666666666666,0.664289,1.0468333333333335,28.0,0.01901757142857143,0.030285714285714287,84.36171887500001,167.65,84.36171887500001,167.65
332,Fresno,2020-12-08,12,118,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.26666650000000003,0.6,38.833333333333336,24.4279185,42.050000000000004,13.666666666666666,0.6977500000000001,1.4368333333333334,30.285714285714285,0.017476714285714286,0.03271428571428571,57.7984375625,137.50625,57.7984375625,137.50625
333,Fresno,2020-12-09,12,126,Unhealthy for Sensitive Groups,36.710833,-119.7775,0.0,0.26666650000000003,0.6,31.0,22.867728833333334,33.35,14.333333333333334,0.6040005,1.0741666666666667,31.142857142857142,0.02031085714285714,0.03371428571428571,112.7895833125,169.1125,112.7895833125,169.1125
334,Fresno,2020-12-10,12,123,Unhealthy for Sensitive Groups,36.819449,-119.716433,0.0,0.235404,0.55,34.333333333333336,23.658725833333335,36.88333333333333,10.0,0.6530826666666667,0.993,24.857142857142858,0.016571428571428574,0.026714285714285715,77.493489625,169.67499999999998,77.493489625,169.67499999999998
335,Fresno,2020-12-11,12,108,Unhealthy for Sensitive Groups,36.72639,-119.733,0.0,0.1770835,0.35,31.666666666666668,20.6102245,33.85,10.0,0.5966445,1.0570000000000002,28.142857142857142,0.020403714285714285,0.030428571428571426,101.514583375,176.1375,101.514583375,176.1375
336,Fresno,2020-12-12,12,80,Moderate,36.710833,-119.7775,0.0,0.0,0.0,14.333333333333334,8.327190333333334,15.733333333333334,5.666666666666667,0.3157568333333333,0.47333333333333333,22.857142857142858,0.017725571428571427,0.02485714285714286,96.26990325,162.79375,96.26990325,162.79375
337,Fresno,2020-12-13,12,47,Good,36.634225,-120.382331,0.0,0.0,0.0,14.0,8.116397666666666,15.416666666666666,4.666666666666667,0.2653755,0.4111666666666667,21.714285714285715,0.019033571428571427,0.02342857142857143,66.3248139375,159.86875,66.3248139375,159.86875
338,Fresno,2020-12-14,12,30,Good,36.72639,-119.733,0.0,0.0020835,0.05,16.5,10.023864666666666,17.933333333333334,4.333333333333333,0.271627,0.44766666666666666,22.285714285714285,0.013651285714285715,0.024142857142857143,134.83385425,173.48125,134.83385425,173.48125
339,Fresno,2020-12-15,12,70,Moderate,36.710833,-119.7775,0.0,0.0729165,0.25,26.166666666666668,15.648212666666666,28.266666666666666,10.0,0.5139111666666667,1.154,20.0,0.010239428571428571,0.02157142857142857,78.9302083125,156.28125,78.9302083125,156.28125
